Year_mon,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0456,0456A,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A632,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,FF321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,N484A,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A,X438,X630
May 2004,NA,NA,NA,3.295836866004329,3.7612001156935624,6.588425781344199,5.730816085291339,7.006979068338412,7.262658857979613,8.527682394608833,NA,6.305768876819169,6.3221637882306645,5.683371477396074,6.054266046631848,4.814525353417183,NA,6.342703801102397,NA,5.161098943697157,6.150918633757277,5.827212513621964,6.061345518295561,NA,4.02535169073515,7.292809389830174,7.0633324933005985,NA,4.71594132096171,5.873167606392904,3.5553480614894135,6.349940864845466,7.154493271697576,5.21705790179915,NA,6.444584745118309,7.1377319256782545,6.297884106999846,NA,4.887827090513122,4.867534450455582,NA,5.370367538534915,4.60014501806134,NA,3.9318256327243257,NA,3.6418083008571123,4.867534450455582,NA,5.41387322702973,NA,5.560681631015528,5.393627546352362,NA,5.393627546352362,NA,4.060443010546419,4.290459441148391,5.75042644186798,3.091042453358316,NA,5.560681631015528,NA,NA,NA,NA,7.466962736964282,NA,5.560681631015528,3.367295829986474,NA,NA,3.044522437723423,NA,NA,NA,NA,4.679380188547228,3.80443531459563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.769878528188883
Jun 2004,NA,NA,NA,3.4339872044851463,2.833213344056216,3.784189633918261,3.1780538303479458,3.912023005428146,6.327936783729195,7.495541943884256,NA,4.700480365792417,5.560681631015528,4.605170185988092,5.547380199829213,6.429719478039138,NA,5.611286581981284,NA,5.598421958998375,5.0106352940962555,5.075173815233827,5.66988092298052,NA,2.7403194616709956,4.499809670330265,4.174387269895637,NA,3.2188758248682006,3.8918202981106265,3.332204510175204,4.02535169073515,7.24422751560335,3.2188758248682006,NA,3.8918202981106265,5.8289456176102075,5.5630725662007485,NA,3.7612001156935624,4.110873864173311,NA,4.700480365792417,3.6888794541139363,NA,4.564348191467836,NA,1.354025100551105,4.499809670330265,NA,4.867534450455582,NA,4.143134726391533,5.598421958998375,NA,5.598421958998375,NA,3.332204510175204,3.912023005428146,4.605170185988092,2.833213344056216,NA,4.51085950651685,NA,NA,NA,NA,5.736572297479192,NA,5.480638923341991,5.560681631015528,NA,NA,5.247024072160486,NA,NA,NA,NA,5.241452983883866,4.867534450455582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2004,NA,NA,NA,4.290459441148391,3.7612001156935624,5.241452983883866,3.713572066704308,4.5217885770490405,5.886104031450156,6.536691597591305,NA,5.393627546352362,8.294049640102028,5.886104031450156,5.754585518249742,3.912023005428146,NA,5.736572297479192,NA,6.380122536899765,4.5217885770490405,4.605170185988092,5.703782474656201,NA,3.912023005428146,4.700480365792417,5.298317366548036,NA,3.58351893845611,5.075173815233827,4.0943445622221,5.298317366548036,6.461468176353717,3.295836866004329,NA,3.4011973816621555,5.521460917862246,6.428609096438862,NA,4.127134385045092,5.886104031450156,NA,5.067299636749757,4.477336814478207,NA,6.345636360828596,NA,2.0794415416798357,6.380122536899765,NA,5.075173815233827,NA,4.4464430705953655,3.9889840465642745,NA,5.135798437050262,NA,4.605170185988092,5.247024072160486,5.0106352940962555,1.791759469228055,NA,6.396929655216146,NA,NA,NA,NA,5.634789603169249,NA,5.438079308923196,5.19295685089021,NA,NA,5.075173815233827,NA,NA,NA,NA,4.558014846252471,4.02535169073515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.075173815233827
Aug 2004,NA,NA,NA,5.0106352940962555,3.9512437185814275,5.886104031450156,4.941642422609304,4.204692619390966,6.7912214627261855,7.3777589082278725,NA,5.703782474656201,4.605170185988092,5.501049920602119,5.687006082933095,6.284154386792634,NA,5.480638923341991,NA,5.560681631015528,5.3471075307174685,4.867534450455582,5.521460917862246,NA,5.799092654460526,5.075173815233827,5.19295685089021,NA,4.04305126783455,5.940171252720432,4.248495242049359,4.605170185988092,6.309918278226516,6.396929655216146,NA,4.060443010546419,5.886104031450156,5.924593372723678,NA,4.867534450455582,6.856461984594587,NA,4.189654742026425,4.941642422609304,NA,5.560681631015528,NA,2.833213344056216,6.040254711277414,NA,5.734486788720522,NA,4.700480365792417,5.075173815233827,NA,5.19295685089021,NA,4.07753744390572,5.886104031450156,5.0106352940962555,2.908555579981602,NA,6.234410725718371,NA,NA,NA,NA,4.787491742782046,NA,5.8289456176102075,4.867534450455582,NA,NA,4.51085950651685,NA,NA,NA,NA,5.521460917862246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.991464547107982
Sep 2004,NA,NA,NA,NA,NA,6.234410725718371,6.131226489483141,5.736572297479192,8.374949600638606,7.696212639346407,NA,5.703782474656201,6.234410725718371,7.3777589082278725,5.7403121016886995,6.234410725718371,NA,7.24422751560335,NA,5.966146739123692,5.393627546352362,6.214608098422191,5.857933154483459,NA,3.295836866004329,5.135798437050262,6.016157159698354,NA,5.799092654460526,5.768320995793772,NA,6.016157159698354,7.3777589082278725,5.247024072160486,NA,3.4657359027997265,6.173786103901937,5.066120814203774,NA,NA,NA,NA,6.363028103540465,4.787491742782046,NA,NA,NA,2.34106561356211,NA,NA,5.703782474656201,NA,NA,NA,NA,NA,NA,NA,NA,6.429719478039138,NA,NA,NA,NA,NA,NA,NA,8.411832675758411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29156913955832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.549609165154532
Oct 2004,NA,NA,NA,3.828641396489095,3.044522437723423,5.393627546352362,5.857933154483459,3.4965075614664802,5.480638923341991,6.363028103540465,NA,3.871201010907891,3.713572066704308,5.247024072160486,5.560681631015528,4.990224296836129,NA,5.0106352940962555,NA,5.634789603169249,3.713572066704308,5.075173815233827,4.605170185988092,NA,3.828641396489095,5.521460917862246,5.0106352940962555,NA,2.995732273553991,4.51085950651685,1.791759469228055,3.4657359027997265,5.480638923341991,2.6390573296152584,NA,3.367295829986474,4.174387269895637,4.605170185988092,NA,5.19295685089021,4.52214289382305,NA,7.170119543449628,3.828641396489095,NA,5.991464547107982,NA,2.1383330595080277,4.51085950651685,NA,3.295836866004329,NA,3.091042453358316,4.605170185988092,NA,4.670684317191293,NA,4.07753744390572,4.143134726391533,4.189654742026425,1.9459101490553132,NA,6.76849321164863,NA,NA,NA,NA,4.007333185232471,NA,4.700480365792417,3.4657359027997265,NA,NA,3.9318256327243257,NA,NA,NA,NA,3.332204510175204,4.248495242049359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23410650459726
Nov 2004,NA,NA,NA,2.6390573296152584,2.6390573296152584,5.438079308923196,3.1354942159291497,3.5553480614894135,3.9318256327243257,6.234410725718371,NA,2.833213344056216,3.091042453358316,3.970291913552122,4.454347296253507,4.0943445622221,NA,4.2626798770413155,NA,3.9889840465642745,3.9889840465642745,4.3241107269113215,3.8918202981106265,NA,2.1972245773362196,3.535786682105766,4.382026634673881,NA,2.995732273553991,3.1780538303479458,1.6094379124341003,2.6390573296152584,4.867534450455582,2.5649493574615367,NA,2.1972245773362196,2.5649493574615367,3.9318256327243257,NA,4.248495242049359,2.6390573296152584,NA,3.295836866004329,3.1354942159291497,NA,4.0943445622221,NA,1.6094379124341003,4.867534450455582,NA,3.9889840465642745,NA,3.912023005428146,3.713572066704308,NA,4.0943445622221,NA,3.1354942159291497,3.569433499972762,3.6635616461296463,1.791759469228055,NA,3.9495767416715486,NA,NA,NA,NA,4.07753744390572,NA,3.713572066704308,3.367295829986474,NA,NA,3.4657359027997265,NA,NA,NA,NA,3.8918202981106265,2.772588722239781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4657359027997265
Dec 2004,NA,NA,NA,3.9318256327243257,3.713572066704308,6.040254711277414,3.9889840465642745,3.912023005428146,5.940171252720432,7.3777589082278725,NA,5.247024072160486,5.634789603169249,5.247024072160486,5.736572297479192,4.700480365792417,NA,5.768320995793772,NA,5.298317366548036,4.499809670330265,5.991464547107982,4.219507705176107,NA,2.5649493574615367,6.214608098422191,4.07753744390572,NA,3.2188758248682006,5.480638923341991,2.3978952727983707,4.127134385045092,5.0106352940962555,2.772588722239781,NA,2.8518912373281005,5.521460917862246,5.768320995793772,NA,3.828641396489095,4.060443010546419,NA,4.07753744390572,3.1354942159291497,NA,3.1780538303479458,NA,2.4849066497880004,4.605170185988092,NA,5.075173815233827,NA,4.480939506338841,5.857933154483459,NA,4.0354530443939085,NA,3.258096538021482,5.135798437050262,4.867534450455582,2.1972245773362196,NA,4.787491742782046,NA,NA,NA,NA,6.214608098422191,NA,5.857933154483459,5.3471075307174685,NA,NA,4.787491742782046,NA,NA,NA,NA,3.8918202981106265,3.4011973816621555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.461329149762201
Jan 2005,NA,NA,NA,2.772588722239781,2.302585092994046,6.763914242756246,4.041664304393188,5.6398657889012584,4.605170185988091,5.681632345207911,NA,4.17141990213573,3.7903498761122814,4.24352148668666,4.903676256355875,3.6857446476071387,NA,4.6618345286415925,NA,4.492973019380161,4.731715499829173,4.884406324604763,4.250531904743177,NA,1.6094379124341003,5.042904554665041,4.426832714018725,NA,4.508984239664363,4.60014501806134,2.0794415416798357,4.672544914018136,5.164377643970235,2.354765100656167,NA,1.1512925464970227,3.776334208936433,3.5491878192953936,NA,3.2896256060050506,2.70805020110221,NA,3.5654494151481733,3.2896256060050506,NA,1.9459101490553132,NA,-Inf,2.302585092994046,NA,4.7207260464697844,NA,3.6109179126442243,4.174387269895637,NA,4.007333185232471,NA,2.70805020110221,6.606650186198215,4.642723922231494,1.0986122886681098,NA,2.3978952727983707,NA,NA,NA,NA,5.453894580866498,NA,4.382026634673881,2.8903717578961645,NA,NA,3.9512437185814275,NA,NA,NA,NA,4.01634243798381,1.3862943611198906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.499809670330265
Feb 2005,NA,NA,NA,2.0794415416798357,2.833213344056216,5.298317366548036,2.6390573296152584,4.143134726391533,4.941642422609304,5.799092654460526,NA,2.772588722239781,1.6094379124341003,3.713572066704308,5.91350300563827,3.58351893845611,NA,5.0106352940962555,NA,3.912023005428146,4.605170185988092,3.828641396489095,4.248495242049359,NA,1.6094379124341003,4.0943445622221,2.3978952727983707,NA,1.6094379124341003,3.4011973816621555,1.6094379124341003,2.736135336835737,4.426832714018726,NA,NA,4.143134726391533,2.302585092994046,3.4965075614664802,NA,2.6390573296152584,3.8501476017100584,NA,2.1972245773362196,2.8903717578961645,NA,2.8173948015846246,NA,0.6931471805599453,3.4657359027997265,NA,4.07753744390572,NA,3.713572066704308,4.189654742026425,NA,4.700480365792417,NA,1.6094379124341003,4.04305126783455,3.8501476017100584,NA,NA,2.8903717578961645,NA,NA,NA,NA,4.941642422609304,NA,5.247024072160486,4.349757374105096,NA,NA,3.8066624897703196,NA,NA,NA,NA,3.4965075614664802,2.1972245773362196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.258096538021482
Mar 2005,NA,NA,NA,3.8066624897703196,3.6109179126442243,5.438079308923196,3.1354942159291497,3.1354942159291497,4.605170185988092,5.578125260515748,NA,2.8903717578961645,3.5553480614894135,3.912023005428146,4.605170185988092,3.1354942159291497,NA,5.247024072160486,NA,4.700480365792417,4.0943445622221,3.6888794541139363,3.8066624897703196,NA,3.258096538021482,5.075173815233827,3.9318256327243257,NA,2.995732273553991,3.6109179126442243,2.302585092994046,1.9459101490553132,5.3471075307174685,2.3978952727983707,NA,3.1354942159291497,3.367295829986474,4.605170185988092,NA,3.2188758248682006,2.0794415416798357,NA,3.2188758248682006,1.9459101490553132,NA,1.868834809141684,NA,1.3862943611198906,3.8066624897703196,NA,4.248495242049359,NA,3.7494348669884654,5.560681631015528,NA,3.295836866004329,NA,1.3862943611198906,5.144374976663386,4.605170185988092,NA,NA,5.247024072160486,NA,NA,NA,NA,2.995732273553991,NA,3.4657359027997265,2.3978952727983707,NA,NA,3.332204510175204,NA,NA,NA,NA,3.392228531318822,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8066624897703196
Apr 2005,NA,NA,NA,4.499809670330265,5.075173815233827,6.1092475827643655,3.977537136631348,4.605170185988092,5.8289456176102075,5.91350300563827,NA,3.091042453358316,2.9444389791664403,3.9889840465642745,5.799092654460526,4.605170185988092,NA,5.19295685089021,NA,4.324110726911321,5.438079308923196,5.66988092298052,5.3471075307174685,NA,2.0794415416798357,4.941642422609304,3.6109179126442243,NA,5.075173815233827,4.382026634673881,3.332204510175204,4.04305126783455,3.912023005428146,3.1354942159291497,NA,3.4011973816621555,2.833213344056216,1.3862943611198906,NA,3.7376696182833684,3.6888794541139363,NA,3.6635616461296463,1.791759469228055,NA,3.295836866004329,NA,NA,4.418840607796598,NA,5.135798437050262,NA,2.70805020110221,4.7363523182218366,NA,5.075173815233827,NA,2.833213344056216,3.5263605246161616,5.075173815233827,2.6390573296152584,NA,3.9318256327243257,NA,NA,NA,NA,5.135798437050262,NA,5.736572297479192,4.174387269895637,NA,NA,4.51085950651685,NA,NA,NA,NA,5.521460917862246,3.06561324474157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9889840465642745
May 2005,NA,NA,NA,6.063785208687608,4.867534450455582,5.886104031450156,5.480638923341991,7.90100705199242,6.1092475827643655,6.7912214627261855,NA,5.736572297479192,5.393627546352362,5.19295685089021,6.312726464472394,4.787491742782046,NA,5.799092654460526,NA,5.135798437050262,5.135798437050262,5.135798437050262,5.736572297479192,NA,4.394449154672439,8.85366542803745,7.35986435430208,NA,6.29156913955832,4.941642422609304,5.393627546352362,4.330733340286331,6.152732694704104,3.844456668432398,NA,3.4657359027997265,7.313220387090301,6.819299810243056,NA,7.90100705199242,7.313220387090301,NA,5.634789603169249,5.298317366548036,NA,3.784189633918261,NA,3.4011973816621555,4.605170185988092,NA,5.886104031450156,NA,4.060443010546419,5.438079308923196,NA,5.703782474656201,NA,4.127134385045092,6.907755278982137,5.3471075307174685,2.0794415416798357,NA,5.634789603169249,NA,NA,NA,NA,4.509589933257512,NA,5.521460917862246,5.393627546352362,NA,NA,4.0943445622221,NA,NA,NA,NA,3.58351893845611,3.970291913552122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.495541943884256
Jun 2005,NA,NA,NA,5.19295685089021,3.8501476017100584,3.912023005428146,4.454347296253507,5.298317366548036,6.835184586147301,6.907755278982137,NA,4.038568319269228,5.19295685089021,5.598421958998375,5.215940231365819,5.703782474656201,NA,6.536691597591305,NA,5.438079308923196,5.438079308923196,5.5922106989990965,4.700480365792417,NA,3.4965075614664802,5.560681631015528,4.700480365792417,NA,4.110873864173311,4.382026634673881,5.135798437050262,4.605170185988092,6.285357879559042,2.833213344056216,NA,3.6109179126442243,5.703782474656201,5.780176376097885,NA,4.787491742782046,4.0943445622221,NA,4.382026634673881,3.6375861597263857,NA,5.19295685089021,NA,3.091042453358316,4.867534450455582,NA,5.480638923341991,NA,4.941642422609304,4.454347296253507,NA,5.247024072160486,NA,3.367295829986474,7.313220387090301,5.247024072160486,1.354025100551105,NA,5.075173815233827,NA,NA,NA,NA,6.536691597591305,NA,6.492239835020471,6.327936783729195,NA,NA,4.553876891600541,NA,NA,NA,NA,4.454347296253507,4.248495242049359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.787491742782046
Jul 2005,NA,NA,NA,4.700480365792417,4.382026634673881,3.713572066704308,4.3694478524670215,4.382026634673881,5.8289456176102075,5.991464547107982,NA,5.703782474656201,4.941642422609304,4.605170185988092,5.396308709700198,5.075173815233827,NA,5.8289456176102075,NA,4.787491742782046,4.499809670330265,5.393627546352362,4.941642422609304,NA,4.033260745234998,2.302585092994046,5.135798437050262,NA,5.3471075307174685,5.135798437050262,4.31748811353631,4.700480365792417,6.063785208687608,4.941642422609304,NA,4.0943445622221,5.560681631015528,5.479881415635237,NA,4.605170185988092,4.51085950651685,NA,5.480638923341991,3.7376696182833684,NA,6.063785208687608,NA,3.4965075614664802,4.605170185988092,NA,5.3471075307174685,NA,5.298317366548036,4.499809670330265,NA,6.173786103901937,NA,3.7612001156935624,5.298317366548036,4.700480365792417,2.772588722239781,NA,4.840172000610959,NA,NA,NA,NA,5.634789603169249,NA,5.560681631015528,5.560681631015528,NA,NA,4.941642422609304,NA,NA,NA,NA,4.288673557117992,4.787491742782046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.857933154483459
Aug 2005,NA,NA,NA,5.075173815233827,3.8501476017100584,4.605170185988092,4.330733340286331,4.07753744390572,6.214608098422191,6.593044534142437,NA,5.038720429829783,3.7612001156935624,5.703782474656201,5.457055302058767,4.499809670330265,NA,4.248495242049359,NA,6.363028103540465,5.736572297479192,5.105486126142044,5.393627546352362,NA,4.007333185232471,3.8918202981106265,5.480638923341991,NA,3.58351893845611,6.745236349484363,4.127134385045092,4.219507705176107,6.01941836307713,6.063785208687608,NA,3.4339872044851463,5.66988092298052,6.023205224718097,NA,4.787491742782046,2.9907071056272403,NA,7.549609165154532,4.5217885770490405,NA,5.560681631015528,NA,2.8903717578961645,6.194405391104672,NA,4.787491742782046,NA,3.7711067315967015,4.787491742782046,NA,5.8289456176102075,NA,4.219507705176107,7.783224016336037,5.736572297479192,1.9459101490553132,NA,5.598421958998375,NA,NA,NA,NA,5.393627546352362,NA,4.787491742782046,6.492239835020471,NA,NA,4.700480365792417,NA,NA,NA,NA,4.787491742782046,4.0943445622221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.991464547107982
Sep 2005,NA,NA,NA,3.6109179126442243,3.8918202981106265,4.517993492415703,5.634789603169249,3.258096538021482,5.799092654460526,7.090076835776092,NA,4.787491742782046,4.07753744390572,5.480638923341991,6.092102224388009,6.76849321164863,NA,5.560681631015528,NA,6.131226489483141,5.075173815233827,5.0106352940962555,5.438079308923196,NA,3.332204510175204,6.03997118419298,5.886104031450156,NA,3.9318256327243257,5.393627546352362,3.912023005428146,3.5263605246161616,5.634789603169249,3.258096538021482,NA,3.1780538303479458,4.743986054287231,4.884577759614059,NA,5.075173815233827,5.3471075307174685,NA,5.0106352940962555,4.0943445622221,NA,5.0106352940962555,NA,1.791759469228055,5.247024072160486,NA,5.135798437050262,NA,4.700480365792417,5.075173815233827,NA,5.560681631015528,NA,3.6888794541139363,6.327936783729195,5.075173815233827,-Inf,NA,5.438079308923196,NA,NA,NA,NA,4.941642422609304,NA,4.07753744390572,5.393627546352362,NA,NA,4.867534450455582,NA,NA,NA,NA,4.939084872275918,3.6375861597263857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.060443010546419
Oct 2005,NA,NA,NA,2.70805020110221,3.828641396489095,6.474004995129775,4.612032397190887,5.368198337735616,6.448358347936001,7.657566802195584,NA,5.9945798219833,3.7710847566137202,6.181538197169919,6.385693227290117,5.6257803504179105,NA,5.4701122187430755,NA,6.72077205845774,5.813859333222114,5.941899564154387,5.64049670381147,NA,3.0677824455408693,7.5646171131246644,6.224509412070281,NA,4.265548048292614,6.497265002947222,3.3160008886978147,6.262263188324354,5.821976863688317,4.419638345292675,NA,5.1101686380333,5.728177556740917,5.40486397427839,NA,4.787491742782046,5.886104031450156,NA,3.9893141173025466,4.776255314856017,NA,5.19295685089021,NA,1.9033312448851598,4.343805421853684,NA,5.325561459190071,NA,3.367295829986474,3.4657359027997265,NA,4.418186965463694,NA,3.4657359027997265,5.075173815233827,5.4593591161325925,1.0986122886681098,NA,4.23410650459726,NA,NA,NA,NA,5.346880721913398,NA,3.713572066704308,4.07753744390572,NA,NA,4.605170185988092,NA,NA,NA,NA,4.421807546091975,2.0794415416798357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.358762025185763
Nov 2005,NA,NA,NA,2.4849066497880004,3.091042453358316,5.075173815233827,3.258096538021482,3.2188758248682006,6.620073206530356,6.551080335043404,NA,2.995732273553991,1.9459101490553132,4.248495242049359,5.247024072160486,4.276666119016055,NA,5.480638923341991,NA,5.075173815233827,4.120719844914865,6.380122536899766,4.248495242049359,NA,2.302585092994046,4.499809670330265,3.828641396489095,NA,2.6390573296152584,3.9015133218161084,2.302585092994046,3.044522437723423,5.91350300563827,1.3862943611198906,NA,1.6094379124341003,2.70805020110221,3.9318256327243257,NA,3.6635616461296463,2.6390573296152584,NA,3.4011973816621555,2.6390573296152584,NA,3.607619989365049,NA,0.6931471805599453,3.5964671106078994,NA,4.382026634673881,NA,2.0794415416798357,3.970291913552122,NA,5.247024072160486,NA,2.995732273553991,4.248495242049359,4.1588830833596715,1.0986122886681098,NA,3.828641396489095,NA,NA,NA,NA,5.703782474656201,NA,5.8289456176102075,4.31748811353631,NA,NA,4.143134726391533,NA,NA,NA,NA,3.7612001156935624,2.70805020110221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4011973816621555
Dec 2005,NA,NA,NA,3.091042453358316,2.70805020110221,5.438079308923196,1.9459101490553132,2.995732273553991,3.8918202981106265,4.0943445622221,NA,2.1972245773362196,NA,3.4965075614664802,4.499809670330265,3.295836866004329,NA,2.70805020110221,NA,3.970291913552122,3.8066624897703196,7.6794043339469145,4.499809670330265,NA,2.5649493574615367,2.1972245773362196,3.367295829986474,NA,2.0794415416798357,3.58351893845611,2.6390573296152584,2.5649493574615367,3.5553480614894135,NA,NA,2.3978952727983707,0.6931471805599453,1.0986122886681098,NA,2.833213344056216,3.6109179126442243,NA,3.367295829986474,1.4451858789480823,NA,2.302585092994046,NA,0.6931471805599453,2.4849066497880004,NA,5.560681631015528,NA,2.8029010331479984,4.04305126783455,NA,4.867534450455582,NA,1.6094379124341003,3.295150524098343,3.5263605246161616,-Inf,NA,1.0986122886681098,NA,NA,NA,NA,5.857933154483459,NA,5.135798437050262,5.075173815233827,NA,NA,3.912023005428146,NA,NA,NA,NA,3.091042453358316,1.9459101490553132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4849066497880004
Jan 2006,NA,NA,NA,NA,NA,7.090076835776092,4.007333185232471,4.382026634673881,5.472764744857922,6.016157159698354,NA,5.560681631015528,4.700480365792417,5.393627546352362,5.8289456176102075,3.7612001156935624,NA,4.499809670330265,NA,4.700480365792417,3.713572066704308,4.330733340286331,4.07753744390572,NA,NA,6.413458957167357,4.30406509320417,NA,3.332204510175204,5.991464547107982,NA,3.258096538021482,4.700480365792417,1.9459101490553132,NA,6.551080335043404,3.6635616461296463,5.768320995793772,NA,NA,NA,NA,4.127134385045092,3.6888794541139363,NA,NA,NA,1.9033312448851598,NA,NA,4.3694478524670215,NA,NA,NA,NA,NA,NA,NA,NA,3.8501476017100584,NA,NA,NA,NA,NA,NA,NA,6.309918278226516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.007333185232471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.787491742782046
Feb 2006,NA,NA,NA,1.6094379124341003,2.5649493574615367,5.799092654460526,2.302585092994046,3.091042453358316,6.745236349484363,6.429719478039138,NA,2.0794415416798357,2.772588722239781,1.791759469228055,6.234410725718371,3.623540292292878,NA,5.703782474656201,NA,4.1588830833596715,5.075173815233827,3.912023005428146,3.8066624897703196,NA,1.3862943611198906,3.713572066704308,3.258096538021482,NA,1.4978661367769954,2.6390573296152584,1.0986122886681098,1.791759469228055,3.8501476017100584,NA,NA,2.70805020110221,3.4011973816621555,4.0943445622221,NA,2.995732273553991,2.727660557678851,NA,2.3978952727983707,4.605170185988092,NA,4.0943445622221,NA,-Inf,3.8501476017100584,NA,6.579251212010101,NA,2.0794415416798357,5.247024072160486,NA,4.941642422609304,NA,1.354025100551105,2.833213344056216,4.867534450455582,0.6931471805599453,NA,6.684611727667927,NA,NA,NA,NA,4.059848126478625,NA,6.173786103901937,3.8501476017100584,NA,NA,4.0943445622221,NA,NA,NA,NA,4.0943445622221,4.867534450455582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.713572066704308
Mar 2006,NA,NA,NA,1.9459101490553132,2.5649493574615367,5.480638923341991,2.302585092994046,3.4965075614664802,7.495541943884256,3.9512437185814275,NA,1.791759469228055,1.3862943611198906,3.4657359027997265,3.8918202981106265,2.3978952727983707,NA,2.833213344056216,NA,3.1780538303479458,2.6390573296152584,3.258096538021482,2.302585092994046,NA,1.791759469228055,2.302585092994046,2.9444389791664403,NA,2.833213344056216,5.703782474656201,1.6094379124341003,2.5649493574615367,3.6375861597263857,1.3862943611198906,NA,2.3502401828962083,1.6094379124341003,2.9444389791664403,NA,2.4849066497880004,NA,NA,1.6094379124341003,1.6094379124341003,NA,2.6735537653587342,NA,NA,3.091042453358316,NA,3.58351893845611,NA,2.0794415416798357,5.438079308923196,NA,8.594154232552366,NA,2.70805020110221,3.871201010907891,3.2188758248682006,-Inf,NA,1.6094379124341003,NA,NA,NA,NA,6.234410725718371,NA,6.063785208687608,3.4011973816621555,NA,NA,3.258096538021482,NA,NA,NA,NA,3.7376696182833684,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0794415416798357
Apr 2006,NA,NA,NA,2.995732273553991,1.6094379124341003,5.3471075307174685,4.1588830833596715,3.7376696182833684,5.247024072160486,6.063785208687608,NA,4.382026634673881,6.234410725718371,5.480638923341991,4.605170185988092,5.0106352940962555,NA,4.382026634673881,NA,4.702542224384347,4.189654742026425,4.248495242049359,4.0943445622221,NA,NA,1.791759469228055,4.174387269895637,NA,2.302585092994046,4.418840607796598,1.9459101490553132,2.6390573296152584,4.204692619390966,1.6094379124341003,NA,3.6635616461296463,2.302585092994046,3.4657359027997265,NA,2.5649493574615367,2.302585092994046,NA,1.9459101490553132,2.3978952727983707,NA,1.6094379124341003,NA,1.5890269151739727,3.4657359027997265,NA,4.941642422609304,NA,4.060443010546419,3.871201010907891,NA,4.127134385045092,NA,2.8903717578961645,6.272877006546167,4.151008904875603,2.302585092994046,NA,4.189654742026425,NA,NA,NA,NA,3.713572066704308,NA,3.8501476017100584,4.382026634673881,NA,NA,3.7376696182833684,NA,NA,NA,NA,3.871201010907891,1.9459101490553132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9512437185814275
