Year_mon,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
Aug 1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204.2641999712548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.2649764378245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.2738251640076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.4850698863177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.73191994154865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.0167436749765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.8764724826819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.4853128243882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.2935922228662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.79485101835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1993,1004.9999999999999,565.3838558516095,NA,515.283734227883,495.2330187388085,1104.6679266045053,1303.79485101835,3087.7774995787913,1502.678940131065,1701.3530213028482,NA,1602.0405206026348,2197.2708965309253,985.057203951503,1502.678940131065,1204.2641999712548,NA,1303.79485101835,1303.79485101835,1701.3530213028482,1502.678940131065,NA,455.11190559581263,1800.6193548762094,1602.0405206026348,1303.79485101835,485.2052522341063,1204.2641999712548,314.44594473889066,1204.2641999712548,1303.79485101835,404.92051371029396,1502.678940131065,2098.165898026502,NA,NA,3581.572714219192,1602.0405206026348,NA,NA,NA,NA,NA,NA,183.36731005923113,665.480907547149,NA,NA,NA,665.480907547149,995.0289998312528,2395.3756731802855,1602.0405206026348,NA,1502.678940131065,1403.2649764378245,NA,1104.6679266045053,1104.6679266045053,NA,NA,935.1859963956153,1403.2649764378245,1899.8421086003357,NA,1999.0235959880304,1800.6193548762094,NA,NA,1701.3530213028482,NA,NA,NA,NA,795.4298762888353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1993,735.4762808724348,485.2052522341063,NA,364.73191994154865,445.07731773132497,1104.6679266045053,995.0289998312528,2890.0883242490577,1204.2641999712548,1104.6679266045053,NA,1204.2641999712548,1204.2641999712548,905.2531722399069,1303.79485101835,815.4062744780244,NA,1004.9999999999999,1004.9999999999999,1204.2641999712548,885.2935922228662,NA,525.3067471116285,1701.3530213028482,1204.2641999712548,755.4649869379346,404.92051371029396,1204.2641999712548,294.3141316436499,1104.6679266045053,1204.2313888114277,243.93306858421874,825.393006305465,2593.3499219038617,NA,NA,2593.3499219038617,1204.2641999712548,NA,NA,NA,NA,NA,NA,233.84939349346098,615.4486042006349,NA,NA,NA,605.4383366960308,1004.9999999999999,1303.79485101835,975.0846041764943,NA,1403.2649764378245,1303.79485101835,NA,765.4577538138269,655.4769177828593,NA,NA,975.0846041764943,895.229438060044,1403.2649764378245,NA,1701.3530213028482,1303.79485101835,NA,NA,1004.9999999999999,NA,NA,NA,NA,755.4649869379346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1993,1004.9999999999999,505.25916853962315,NA,470.1602834560779,404.92051371029396,1104.6679266045053,875.3124632694158,3680.2641587954286,1403.2649764378245,1452.9719582844448,NA,1204.2641999712548,985.057203951503,765.4577538138269,1701.3530213028482,705.4850698863177,NA,1104.6679266045053,1104.6679266045053,975.0846041764943,855.3474755580627,NA,465.14473184170976,1800.6193548762094,1004.9999999999999,665.480907547149,404.92051371029396,985.057203951503,404.92051371029396,1104.6679266045053,1502.678940131065,274.1713384422784,765.4577538138269,2197.2708965309253,NA,NA,2296.34030141127,1104.6679266045053,NA,NA,NA,NA,NA,NA,193.4717274075126,625.4575753191948,NA,NA,NA,575.3995343149288,1104.6679266045053,1701.3530213028482,975.0846041764943,NA,1403.2649764378245,1004.9999999999999,NA,755.4649869379346,595.4267510248231,NA,NA,895.2738251640076,815.4062744780244,1602.0405206026348,NA,1502.678940131065,1403.2649764378245,NA,NA,1104.6679266045053,NA,NA,NA,NA,885.2918000811418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1993,1303.79485101835,695.4857638322874,NA,465.14473184170976,425.00269380682107,1004.9999999999999,775.4494819917941,2098.165898026502,1204.2641999712548,1303.79485101835,NA,1303.79485101835,314.44594473889066,775.4494819917941,1701.3530213028482,575.3995343149288,NA,885.2935922228662,975.0846041764943,800.4242224262448,615.4486042006349,NA,545.3482337211291,1204.2641999712548,785.440185068059,435.04092788467307,414.9625712281784,1004.9999999999999,344.62461612315815,1104.6679266045053,1800.6193548762094,203.57194237005,665.480907547149,2098.165898026502,NA,NA,855.3474755580627,845.3635953018024,NA,NA,NA,NA,NA,NA,254.0167436749765,525.3067471116285,NA,NA,NA,585.4131426698759,1104.6679266045053,1602.0405206026348,735.4762808724348,NA,1403.2649764378245,1204.2641999712548,NA,715.4832474723784,284.2441561326472,NA,NA,1004.9999999999999,475.175835070446,1502.678940131065,NA,1502.678940131065,1403.2649764378245,NA,NA,825.393006305465,NA,NA,NA,NA,985.057203951503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1993,1701.3530213028482,645.4717120269909,NA,490.2191354864574,475.175835070446,915.2316433712457,825.393006305465,1899.8421086003357,1104.6679266045053,1403.2649764378245,NA,1403.2649764378245,284.2441561326472,705.4850698863177,1602.0405206026348,550.3531407132787,NA,995.0289998312528,995.0289998312528,825.393006305465,655.4769177828593,NA,394.8764724826819,1303.79485101835,825.393006305465,374.78223105744144,515.283734227883,825.393006305465,324.5079607309497,1104.6679266045053,1800.6193548762094,254.0167436749765,595.4267510248231,2098.165898026502,NA,NA,655.4769177828593,825.393006305465,NA,NA,NA,NA,NA,NA,193.4717274075126,535.3282372898526,NA,NA,NA,875.3124632694158,945.1618970638191,1602.0405206026348,715.4832474723784,NA,1303.79485101835,1303.79485101835,NA,695.4857638322874,254.0167436749765,NA,NA,1004.9999999999999,384.83039626286745,1403.2649764378245,NA,1502.678940131065,1303.79485101835,NA,NA,835.3768750180436,NA,NA,NA,NA,875.3124632694158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1993,2988.945928871924,1303.79485101835,NA,1004.9999999999999,435.04092788467307,945.1618970638191,875.3124632694158,1999.0235959880304,1502.678940131065,2395.3756731802855,NA,1502.678940131065,304.38136378213824,1204.2641999712548,2494.378441697415,895.2738251640076,NA,1602.0405206026348,1303.79485101835,1204.2641999712548,1004.9999999999999,NA,324.5079607309497,1403.2649764378245,905.2531722399069,364.7275061930128,425.00269380682107,925.2092482598038,374.78223105744144,1204.2641999712548,2197.2708965309253,243.93472867150518,2197.2708965309253,2791.2037804206957,NA,NA,394.8764724826819,825.393006305465,NA,NA,NA,NA,NA,NA,213.6681668656065,735.4762808724348,NA,NA,NA,1204.2641999712548,945.1618970638191,2890.0883242490577,855.3474755580627,NA,1204.2641999712548,1502.678940131065,NA,740.4737241381396,183.36731005923113,NA,NA,1104.6679266045053,535.3282372898526,1800.6193548762094,NA,1899.8421086003357,1502.678940131065,NA,NA,1004.9999999999999,NA,NA,NA,NA,1054.8339633022526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1993,1602.0405206026348,1303.79485101835,NA,515.283734227883,374.78223105744144,965.1111921525398,1104.6679266045053,1899.8421086003357,1303.79485101835,1502.678940131065,NA,1403.2649764378245,304.38136378213824,805.4185685636542,1899.8421086003357,705.4850698863177,NA,1303.79485101835,1104.6679266045053,875.3124632694158,785.440185068059,NA,324.5079607309497,1602.0405206026348,1104.6679266045053,435.04092788467307,364.73191994154865,465.14473184170976,233.84939349346098,1104.6679266045053,1303.79485101835,223.76059253012437,665.480907547149,2197.2708965309253,NA,NA,545.3482337211291,935.1859963956153,NA,NA,NA,NA,NA,NA,725.4803126101223,555.3667642871461,NA,NA,NA,1104.6679266045053,925.2092482598038,1502.678940131065,905.2531722399069,NA,1004.9999999999999,1303.79485101835,NA,945.1618970638191,107.41974192716,NA,NA,4666.103272829449,545.3482337211291,1701.3530213028482,NA,1403.2649764378245,1403.2649764378245,NA,NA,835.3711697791256,NA,NA,NA,NA,915.2316433712457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1993,765.4577538138269,435.04092788467307,NA,445.07731773132497,435.04092788467307,795.4298762888353,845.3635953018024,1701.3530213028482,1104.6679266045053,1403.2649764378245,NA,1204.2641999712548,394.8764724826819,725.4803126101223,1502.678940131065,635.4652711268473,NA,1104.6679266045053,1104.6679266045053,805.4185685636542,745.4711674038443,NA,264.0955724118164,1701.3530213028482,765.4577538138269,334.56749256344915,389.8534343727747,685.4853128243882,243.93472867150518,895.2738251640076,1602.0405206026348,213.6681668656065,615.4486042006349,2098.165898026502,NA,NA,615.1567600078795,815.4062744780244,NA,NA,NA,NA,NA,NA,183.36731005923113,635.4652711268473,NA,NA,NA,1303.79485101835,945.1618970638191,1403.2649764378245,735.4762808724348,NA,875.3124632694158,975.0846041764943,NA,735.4762808724348,163.14489793373968,NA,NA,915.2316433712457,445.07731773132497,1403.2649764378245,NA,1403.2649764378245,1303.79485101835,NA,NA,945.1618970638191,NA,NA,NA,NA,715.4832474723784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1993,1701.3530213028482,1204.2641999712548,NA,715.4832474723784,605.4383366960308,1000.0144999156264,1074.713048517537,3382.959661934966,2230.103192730447,1651.55354251908,NA,1176.8514994009201,1700.5041140078877,1700.5041140078877,1949.1904110069524,1602.0405206026348,NA,2593.214312830164,2048.4798281437397,2444.555960118544,1800.5320582953327,NA,394.8764724826819,2197.2590319895658,1833.47378087218,1403.2649764378245,682.1234727158718,2047.7781517835215,485.2052522341063,1303.735780024525,1452.8086106370515,525.1556519050082,1452.9176858104925,2395.3104092173935,NA,NA,2830.566136330351,1701.3530213028482,NA,NA,NA,NA,NA,NA,384.83039626286745,1204.2641999712548,NA,NA,NA,845.3635953018024,1303.79485101835,1999.0235959880304,1750.9861880895287,NA,1303.79485101835,1602.0405206026348,NA,725.4803126101223,745.4711674038443,NA,NA,1104.6679266045053,1899.8421086003357,1750.9861880895287,NA,1502.678940131065,1701.3530213028482,NA,NA,1303.79485101835,NA,NA,NA,NA,1303.79485101835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1994,1602.0405206026348,745.4711674038443,NA,545.3482337211291,505.25916853962315,1104.6679266045053,1204.2641999712548,2988.945928871924,1602.0405206026348,1701.3530213028482,NA,1800.6193548762094,1602.0405206026348,1004.9999999999999,1701.3530213028482,825.393006305465,NA,1701.3530213028482,1403.2649764378245,1353.5299137280872,1303.79485101835,NA,394.8764724826819,1800.6193548762094,1602.0405206026348,995.0289998312528,485.2052522341063,1403.2649764378245,414.9625712281784,1502.678940131065,1701.3530213028482,394.8764724826819,1104.6679266045053,2296.34030141127,NA,NA,4370.543650689646,1701.3530213028482,NA,NA,NA,NA,NA,NA,314.44594473889066,955.1369593512142,NA,NA,NA,805.4185685636542,1204.2641999712548,1850.2307317382724,203.57194237005,NA,1602.0405206026348,1502.678940131065,NA,785.440185068059,985.057203951503,NA,NA,1104.6679266045053,1303.79485101835,1701.3530213028482,NA,1602.0405206026348,1502.678940131065,NA,NA,1303.79485101835,NA,NA,NA,NA,845.3635953018024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1994,1701.3530213028482,1303.79485101835,NA,835.3787760189504,855.3474755580627,1104.6679266045053,1303.673433367785,3778.6773909890644,1899.320324809055,1051.8532411339563,NA,2197.110275148875,2394.312201800629,1014.9385874321545,1750.9861880895287,1303.79485101835,NA,1949.1904110069524,1552.3089988703364,1667.9336164688582,1403.2368955747074,NA,404.92051371029396,1651.6967709527416,1800.4224190787836,2296.34030141127,1213.9440941954344,1403.2368955747074,865.3304279223767,1502.6527485202296,1303.79485101835,610.3235012371451,1253.9664515211648,2048.5565025656306,NA,NA,4518.237832366958,2197.2708965309253,NA,NA,NA,NA,NA,NA,1494.8057302181116,1004.9999999999999,NA,NA,NA,885.2935922228662,1602.0405206026348,2098.165898026502,1800.6193548762094,NA,1899.8421086003357,1502.678940131065,NA,1204.2641999712548,2098.165898026502,NA,NA,1403.2649764378245,1701.3530213028482,1551.582949013251,NA,1999.0235959880304,1999.0235959880304,NA,NA,1303.79485101835,NA,NA,NA,NA,1204.2641999712548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1994,1303.79485101835,725.4803126101223,NA,545.3482337211291,555.3667642871461,1204.2641999712548,1204.2641999712548,3087.7774995787913,1701.3530213028482,1602.0405206026348,NA,2098.165898026502,2197.2708965309253,1104.6679266045053,1800.6193548762094,805.4185685636542,NA,1800.6193548762094,1403.2649764378245,1502.678940131065,1403.2649764378245,NA,455.11190559581263,1502.678940131065,1701.3530213028482,1303.79485101835,575.3995343149288,1502.678940131065,445.07731773132497,1502.678940131065,1602.0405206026348,485.2052522341063,1204.2641999712548,2296.34030141127,NA,NA,4370.543650689646,1701.3530213028482,NA,NA,NA,NA,NA,NA,304.38136378213824,1004.9999999999999,NA,NA,NA,935.1859963956153,1303.79485101835,2098.165898026502,1502.678940131065,NA,1999.0235959880304,1502.678940131065,NA,985.057203951503,1054.8339633022526,NA,NA,1403.2649764378245,1403.2649764378245,1899.8421086003357,NA,1800.6193548762094,1552.3597303668498,NA,NA,1403.2649764378245,NA,NA,NA,NA,1104.6679266045053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1994,1104.6679266045053,562.3788779182771,NA,499.2436708088339,478.18483561638004,901.2615390734702,1184.3503731155338,2385.4736257941545,1472.860413136632,1443.0370779426937,NA,1572.2373419241178,1770.8441427035643,1034.9083056469622,1611.9739283819877,814.4075479206201,NA,1333.6420325958975,1174.3924625218092,1403.2649764378245,1074.7753754347234,NA,477.1818522337516,1651.702715568994,1542.4296636798922,1254.037390522584,460.12853646856576,1263.9901208094518,342.6133805843485,1273.942227088914,1293.8445873567744,406.929082315014,1024.9396451247394,2187.362025368685,NA,NA,3156.9445644508323,1592.1066223459586,NA,NA,NA,NA,NA,NA,290.28647602148385,731.478024213924,NA,NA,NA,799.4254723603633,1363.4838955613818,1770.8441427035643,1234.1300377180992,NA,1602.0405206026348,859.82517604925,NA,1064.8097292946218,914.7066802636145,NA,NA,1273.942227088914,1129.5712724440864,1860.1580830173257,NA,1860.1580830173257,1592.1066223459586,NA,NA,1263.9901208094518,NA,NA,NA,NA,808.4149833414382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1994,1482.8004515114706,874.3143006957869,NA,616.4495592967088,591.421742650547,1024.9396451247394,896.2717995700931,2098.165898026502,1273.942227088914,1457.948745539663,NA,1254.037390522584,795.4269989542727,818.4023957549011,1492.7399593132873,686.4854099279131,NA,1313.7445100224431,1144.514672851808,966.1085701478036,656.4773711680261,NA,522.2851612422908,1452.9787300658227,1064.8097292946218,562.3788779182771,565.3824709409705,1054.8433403930965,520.2954328616262,1204.2641999712548,1522.5553349311808,244.94307728332433,988.0488267488163,2078.340479487038,NA,NA,1939.5195341626477,1064.8097292946218,NA,NA,NA,NA,NA,NA,348.6468073666441,1004.9999999999999,NA,NA,NA,727.4795935219393,941.1716379067271,1472.860413136632,889.2857923474035,NA,1462.9198405507636,1184.3503731155338,NA,807.4161882581931,448.0878814269373,NA,NA,1154.4746182836675,593.4242737421301,1641.7712393712654,NA,1681.4943026841581,1393.3205581730695,482.19660198630515,775.4494819917941,1094.7044672865047,NA,NA,NA,NA,853.350774090673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1994,1452.9787300658227,704.4851903302704,NA,360.7111812903382,339.5963508143402,921.2183096414902,855.3474755580627,1810.5435511734543,1224.1754048905148,1363.4838955613818,NA,51.45341483027869,434.03718818143795,748.4694246388742,1671.5642443557515,708.4846409135401,NA,1154.4746182836675,993.0347045716812,916.2294426828046,600.4327100210601,NA,405.4221060934748,1263.9901208094518,962.1190088864754,592.4225837110616,341.6077275928844,714.483480034707,210.63970675257093,1134.5540371804009,1780.7696531077747,249.98432727910105,666.48124036389,2127.9012335409243,NA,NA,946.1594408714468,968.1033015498709,NA,NA,NA,NA,NA,NA,137.83542395427511,403.9161996803207,NA,NA,NA,712.4839117237194,839.3728171389935,1522.5553349311808,666.48124036389,NA,1214.2201274315387,1204.2641999712548,NA,772.4520717858205,240.90948312224197,NA,NA,1034.9083056469622,389.85369205537853,1532.492755855078,NA,1542.4296636798922,1363.4838955613818,503.23647368900345,695.4857123110241,775.4494819917941,NA,NA,NA,NA,978.0764690117126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1994,NA,NA,NA,489.21655498204717,482.19660198630515,816.9039073175622,954.1394905946333,1939.5195341626477,1224.1754048905148,1671.5642443557515,NA,1621.906848754491,364.73191994154865,724.4806557092786,2038.6851095203506,564.3822107047584,NA,1254.037390522584,1283.89371431318,1094.7044672865047,679.4844856020172,NA,378.80175139267925,2197.2708965309253,961.1215980088822,422.9948218249671,479.1878022474049,695.4857638322874,354.67940281380976,1343.5899052588052,2098.1657115794837,285.2512798964654,507.26420738643077,2276.5291910301353,NA,NA,645.9710372683562,926.2069614724699,NA,NA,NA,NA,NA,NA,272.15642463913076,400.9031380779213,NA,NA,NA,1552.3660617637183,995.0289998312528,1800.6193548762094,959.122782048034,NA,1472.860413136632,1244.0840311965485,NA,819.401083422333,298.34134840017754,NA,NA,1283.89371431318,524.3045148324803,1840.3135507439754,NA,1979.1904968706908,1562.3019534211498,467.15108912329407,593.4242737421301,1084.7402858098828,NA,NA,NA,NA,1094.7044672865047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1994,NA,NA,NA,482.19660198630515,453.1051302179132,1034.9083056469622,826.3916263769315,1810.5435511734543,1033.4028973073277,1244.0840311965485,NA,1572.2373419241178,667.4815612251319,525.8029099412008,1780.7696531077747,509.26918312726343,NA,1044.8762015998634,1044.8762015998634,732.4776046564642,530.3176807030595,NA,801.4232107146538,1949.4378754990987,642.4699103342614,261.07225080959705,418.97884980138167,474.17280121776747,311.4268435866771,1094.7044672865047,1969.273354797409,200.54230610297088,741.4733416470305,2226.9953816134544,NA,NA,320.4834568431749,682.4849517316933,NA,NA,NA,NA,NA,NA,276.1861343380227,334.56749256344915,NA,NA,NA,1283.89371431318,3235.9778793793694,1482.8004515114706,570.3918701383502,NA,1184.3503731155338,1522.5553349311808,NA,745.4711674038443,165.16738244294248,NA,NA,2147.722949606344,306.39448922684016,1592.1066223459586,NA,1641.7712393712654,1333.6420325958975,667.4815612251319,498.2410319244259,803.9168574379653,NA,NA,NA,NA,285.2512798964654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1994,NA,NA,NA,555.3667642871461,540.3380579471784,861.337357621989,1054.8433403930965,1850.2360287354768,1124.5927051125002,1502.678940131065,NA,1602.0206457886743,348.6468073666441,686.4854099279131,1770.8441427035643,700.4855589370037,NA,1114.6306703807727,1074.7753754347234,819.401083422333,644.4711238396825,NA,331.5498892448413,1104.6679266045053,995.0289998312528,456.1152668428918,552.3613574157046,578.4039660579393,352.66862913838276,1074.7753754347234,1994.0595287013093,300.3547940909226,691.4857217629324,2236.9028391998977,NA,NA,473.16975046948085,805.4185685636542,NA,NA,NA,NA,NA,NA,291.29343140608705,501.2489005083381,NA,NA,NA,1204.2641999712548,1054.8433403930965,1552.3660617637183,786.4391995080302,NA,1224.1754048905148,1244.0840311965485,NA,847.3604461150547,231.83191544623375,NA,NA,1164.433879525424,451.09828406386225,1542.4296636798922,NA,1646.7355465551213,1482.8004515114706,761.460772480686,356.69008571872087,966.1085701478036,NA,NA,NA,NA,875.3124632694158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1994,NA,NA,NA,NA,317.46481508115767,636.3064605971103,1271.900936474459,2068.1286625550283,1174.8189337598785,1254.2506584015275,NA,1303.6450558556876,625.1703689478561,725.7661043382591,1366.8670674817527,748.4694246388742,NA,1126.458701671875,1138.1701543081053,1215.9959944522293,1280.5215170402237,NA,273.1638963342509,2565.9939336270368,1307.074496760958,367.74724210878964,435.3135257573878,664.9627454372426,245.95139284183884,1199.2045053364745,1476.007284105406,257.93879187601806,812.5869199867727,2088.2197483069417,NA,NA,825.7785529079374,759.4622192171765,NA,NA,NA,NA,NA,NA,246.15779900406596,397.8898961412222,NA,NA,NA,1084.7402858098828,1054.8433403930965,2390.417789549919,1527.5225009473916,NA,1034.9083056469622,1283.89371431318,NA,756.4643107618788,141.88975704972736,NA,NA,1204.2641999712548,1184.3503731155338,1386.4859566694556,NA,1602.0405206026348,1393.3205581730695,440.4574426996974,385.25110941106544,1164.433879525424,NA,NA,NA,NA,1204.2641999712548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1994,976.0819005660102,775.4494819917941,NA,548.3539455653051,530.3176807030595,760.4227497098705,1527.283025806151,4392.159443740401,1217.537686552834,1363.4812953844835,NA,1805.0642430512175,1649.80769282948,874.631935687176,1283.8826550746599,981.0682609728858,NA,1099.6602927966007,1214.1562834445995,1512.4793287675197,1576.8880969077363,NA,329.5380323143109,1984.1405804583264,2847.7825936601507,508.266703129272,619.6642923648042,1444.5998684374474,459.12524528850946,1641.0603616799788,1278.8840186114026,1237.0442365395234,907.1392758700626,1964.2602942085668,NA,NA,3764.7822920199924,1244.0840311965485,NA,NA,NA,NA,NA,NA,793.5875193877027,844.3651558157374,NA,NA,NA,1671.5642443557515,1003.0058632358481,1174.3924625218092,1234.1300377180992,NA,1194.3076170498882,1443.0370779426937,NA,903.2573732145551,286.2583753464659,NA,NA,1084.7402858098828,1059.8257885172934,1691.2897594953902,NA,1522.5553349311808,1343.5899052588052,591.421742650547,579.4054156587949,1194.3076170498882,NA,NA,NA,NA,951.147034468459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1994,NA,NA,NA,997.0232632629101,1024.9396451247394,893.2778497663962,1830.3906467217873,3719.7348044116497,1016.4012142860797,1263.9901208094518,NA,1651.702715568994,1780.7696531077747,780.4449608317071,1333.6420325958975,776.4485982077364,NA,1423.1521335636096,1353.5371914544753,1313.7445100224431,1254.037390522584,NA,393.87195730430426,1850.2360287354768,1651.702715568994,1104.6675688336386,1004.9999999999999,13389.057687636836,673.9782116566696,1602.0405206026348,1433.09488039012,447.084378144825,908.2468051078883,2425.079865151955,NA,NA,3798.6661265847556,1840.3135507439754,NA,NA,NA,NA,NA,NA,497.23837697325104,955.1369593512142,NA,NA,NA,886.2916556682983,971.0953373104052,1562.3019534211498,1462.9198405507636,NA,1850.2360287354768,1174.3924625218092,NA,1004.9999999999999,1154.4746182836675,NA,NA,943.1667842886159,1244.0840311965485,1532.492755855078,NA,1482.8004515114706,1323.6935690211737,1204.2641999712548,1532.492755855078,1482.8004515114706,NA,NA,NA,NA,938.1788551629476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
