Jun 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,110,95,56,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1999,130,70.5,NA,60,34,190,46,140,220,420,NA,60,120,130,320,260,NA,2800,210,170,250,NA,24,265,46,24,46,1200,15,46,280,11,110,60,39,80,60,28,NA,57,20,NA,13,NA,2,46,NA,NA,NA,10,NA,NA,150,NA,59,430,NA,11,100,NA,NA,NA,NA,780,NA,30000,280,NA,NA,120,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1999,103,87,NA,200,160,220,29.5,2270,4600,660,NA,106,78.66666666666667,163.5,890,130,NA,120,220,240,128,NA,8,710,25.666666666666668,31,230,5870,32,58.5,900,66,200,100,40.5,260,31,26,NA,30,36,NA,65.66666666666667,NA,12.5,37,NA,NA,NA,13,100,NA,113.5,NA,32,57,NA,7,120,NA,NA,NA,NA,1700,NA,17000,1800,NA,NA,180,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1999,17,24.5,NA,43,52,105,20,950,96,250,NA,45,27,60,41,40,NA,59,74,195,51,NA,20,46,34,27,37,1700,68,50,170,5,34,5,7,61,18,17,NA,4,4,NA,3,NA,2,15,NA,NA,NA,6,550,NA,34,NA,16,150,NA,2.5,50,NA,NA,NA,NA,220,NA,220,26,NA,NA,34,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1999,11,15.5,NA,16,7,94,20,23,410,95,NA,59,24,110,310,53,NA,83,59,270,52,NA,4,67.5,19,7.5,10,100,5,15,180,8,35,4,4,37,14,5,NA,5,9,NA,2,NA,1,26,NA,86,NA,11.5,57,NA,94,NA,9,43,83,2,170,NA,NA,NA,NA,91,NA,110,30,NA,NA,61,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1999,33.5,87,NA,28,19,80,39,89,135.5,890,NA,110,60,145,290,55,NA,110,31,100,50,NA,14,260,27,86,10,49,5,63,270,21,44,17,22,534.75,44,22,NA,52,36,NA,4,NA,5,100,NA,260,NA,45,260,NA,90,NA,26,180,260,19,160,NA,NA,NA,NA,240,NA,160,80,NA,NA,170,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1999,24,18.5,NA,12,9,49,1755,4430,2170,1822.857142857143,NA,1620,2200,1595,1133.3333333333333,3400,NA,1583,2760,8580,2420,NA,32,370,1440,385,707.5,2360,10,2267,2375,1500,360,50,850,645,1560,NA,NA,545,138.5,NA,160,NA,83,60,NA,65,NA,185,320,NA,265,NA,33,300,120,3,130,NA,NA,NA,NA,6580,NA,310,5555,NA,NA,210,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1999,29.5,60.5,NA,60,33,75,38,79,360,596,NA,280,61,410,540,260,NA,110,110,320,140,NA,40,270,29,240,33.5,370,13,37,350,56,160,120,98.5,560,200,NA,NA,460,32,NA,530,NA,3,68,NA,51,NA,53.5,310,NA,260,NA,10,1000,150,9,550,NA,NA,NA,NA,200,NA,350,510,NA,NA,190,NA,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1999,41,69.5,NA,81,62,77,55,43,590,340,NA,310,65,265,664,300,NA,155,160,92,80,NA,43,360,100,410,160,280,25,47,370,200,130,80,160,946,200,NA,NA,280,51,NA,95,NA,19,89,NA,120,NA,310,170,NA,86,NA,30,270,80,8,330,NA,NA,NA,NA,270,NA,530,70,NA,NA,97,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1999,4,30,NA,76,43,420,16,39,100,665,NA,240,230,210,472.5,230,NA,190,120,290,250,NA,230,140,77,127,35,410,25,52,250,430,140,20,290,512.5,350,NA,NA,360,32,NA,60,NA,14,100,NA,91,NA,83,NA,NA,160,NA,28,230,250,5,200,NA,NA,NA,NA,160,NA,50,230,NA,NA,350,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1999,18.5,27.5,NA,80,50,480,30,36,390,1300,NA,210,260,400,285,330,NA,280,80,120,150,NA,62,310,140,71,41,290,29,44.5,380,140,180,25,120,120,190,160,NA,58,21,NA,31,NA,15,60,NA,150,NA,88,NA,NA,80,NA,47,235,140,3,140,NA,NA,NA,NA,91,NA,200,67.5,NA,NA,64,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1999,NA,NA,NA,NA,NA,1200,410,12,3100,1650,NA,320,510,800,1900,250,NA,283.3333333333333,120,980,935,NA,NA,940,190,NA,150,290,NA,9,1400,25,400,154.5,400,800,910,NA,NA,90,50,NA,9,NA,12,22,NA,290,NA,NA,2200,NA,15.5,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,2300,NA,2600,1500,NA,NA,50,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1999,24.5,18.5,NA,75,49,300,140.33333333333334,427.5,787.5,445,NA,133.33333333333334,178,170,1045,49,NA,170.33333333333334,200,534,150.33333333333334,NA,5,236.66666666666666,127.5,115,34.5,175,35,73.5,1777.5,21,126.5,604.5,93,46.5,270,52,NA,22,17.5,NA,1.5,NA,5,33,NA,91,NA,23,240,NA,46,NA,33,61,70,11.5,74,NA,NA,NA,NA,355,NA,76,36,NA,NA,50,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2000,NA,NA,NA,26,26,84,60,20,210,300,NA,70,63,68,460,70,NA,91,91,285,75,NA,9,330,40,38,39,12,14,31,130,2,289.5,130,9,58,470,46,NA,15.5,6,NA,2,NA,4,36,NA,71,NA,17,220,NA,47,NA,9,44,120,7,22,NA,NA,NA,NA,340,NA,790,150,NA,NA,32,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2000,NA,NA,NA,90,50,355,65.33333333333333,2005,780,2790,NA,200,287.6666666666667,403.3333333333333,940,59,NA,412.5,235.66666666666666,603.3333333333334,235.33333333333334,NA,10,4875,153,24.5,108.5,1295.5,23,365,517.6666666666666,58.5,899.75,678.3333333333334,295.3333333333333,1408.25,294.6666666666667,35,NA,147.66666666666666,199,NA,20,NA,13.5,18,NA,54,NA,13,485,NA,53,NA,35,69,37,6,37,NA,NA,NA,NA,1503.3333333333333,NA,470,60,NA,NA,91,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2000,13,13,NA,27,48,240,55.5,2400,61,150,NA,740,33,100,170,44,NA,39,36,60,38,NA,16,30,68,35.5,60,260,36,37,220,6,20,10,70,162,86,52,NA,220,92,NA,2,NA,3,13,NA,28,NA,15,1050,NA,49,NA,41,160,99,7,49,NA,NA,NA,NA,160,210,430,24,NA,NA,17,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2000,18,37.5,NA,14,24,210,17,34,90,150,NA,38,10,150,270,60,NA,65.5,45,140,70,NA,1,180,52,45,44,25,4,25,130,8,80,3,69,70,24,9,NA,48.5,6,NA,80,NA,1,22,NA,60,NA,15.5,42.5,NA,130,NA,7,42,100,7,32,NA,NA,NA,NA,100,400,80,41,NA,NA,100,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 2000,98,44,NA,83,76,540,460,410,560,440,NA,1800,2700,1600,4315,80,NA,200,100,150,270,NA,90,2800,1100,660,86,220,260,250,170,90,3200,5200,2400,2697.8,5900,460,NA,1100,430,NA,85.5,NA,15,130,NA,230,NA,175,980,NA,140,NA,67,4300,54,64,570,NA,NA,NA,NA,450,390,170,470,NA,NA,170,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2000,49,41.5,NA,NA,NA,3200,600,16000,6800,7191.5,NA,5000,5500,1800,2036,NA,NA,4000,2200,5000,3600,NA,NA,3900,2100,NA,610,4600,NA,1155,4400,450,10000,340,31000,2714,8000,NA,NA,650,190,NA,99,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2000,51.5,40,NA,62,47,240,60,50,660,1350,NA,260,150,340,1487.142857142857,310,NA,135,190,305,325,NA,65,216.33333333333334,190,365,46,570,65,61,505,210,2010,58,350,1132,80,150,NA,190,63,NA,330,NA,16.5,120,NA,115,NA,110,435,NA,235,NA,40,210,380,14,350,NA,NA,NA,NA,290,370,450,285.5,NA,NA,150,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2000,31,35,NA,120,65,450,120,120,NA,1022,NA,250,280,330,482,NA,NA,NA,NA,NA,NA,NA,80,NA,160,NA,60,650,27,90,NA,46,NA,NA,350,850,200,49,NA,260,205,NA,55,NA,11,NA,NA,NA,NA,120,480,NA,NA,NA,56,2200,NA,11,90,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2000,27.5,30.5,NA,160,90,130,340,46,530,4976.666666666667,NA,65,29,220,843.3333333333334,460,NA,170,240,245,260,NA,80,190,200,120,160,540,41,60,410,150,120,23,130,486.6666666666667,160,62,NA,170,30,NA,37,NA,20.5,120,NA,160,NA,150,410,NA,600,NA,51,140,200,5,350,NA,NA,NA,NA,140,180,380,50,NA,NA,130,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2000,36.5,33.5,NA,73,56,700,160,800,1700,700,NA,87,90,660,5200,310,NA,1170,640,1200,520,NA,110,3400,660,90,NA,1200,47,220,2000,200,580,1200,100,150,370,72,NA,210,71.5,NA,38,NA,18,320,NA,240,NA,1100,320,NA,370,NA,230,360,200,30,410,NA,NA,NA,NA,360,150,3000,3500,NA,NA,3200,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2000,10.5,15,NA,41,29,711.5,529.6666666666666,2263.5,1740,1995,NA,340,905,1082.5,2055,85,NA,1085,NA,2140.5,441.5,NA,29,462.5,638,63.5,125,3828.5,5,513.5,6030.25,165,840,154.5,6510,369.6666666666667,323.5,63,NA,69.5,104,NA,7.5,NA,14.666666666666666,31,NA,69,NA,9,965,NA,82,NA,19,87,103.5,1,260,NA,NA,NA,NA,1342.5,51,53,33,NA,NA,84,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2000,13.5,15.5,NA,18,7,16,21,10,76,200,NA,14,5,32,100,41,NA,180,70,34,50,NA,10,23,70,41,7,61,3,7,38,50,20.5,5,41,5,46,45,NA,12,9,NA,NA,NA,5,23,NA,91,NA,15,185,NA,32,NA,14,22,210,NA,170,NA,NA,NA,NA,130,30,60,55,NA,NA,51,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2001,12,17,NA,14,7,21,42,23,70,220,NA,10,30,46,30,70,NA,58,50,38,52,NA,9,200,48,26,10,45,5,14,48,26,60,60,23,75,50,41,NA,60,4,NA,14,NA,NA,68,NA,42,NA,21,220,NA,61,NA,16,27,210,2,3,NA,NA,NA,NA,50,20,49.5,18,NA,NA,44,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
