Year_mon,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
Oct 1982,242.5069596809717,302.2182193475364,NA,381.06317714185343,38.55435331063422,370.8446047289575,NA,37.132348044405944,46.624878510760865,58.226480005549405,NA,50.46853135875865,53.367121644044474,98.14723128318414,41.856639710112454,61.158232216660956,NA,68.04296026377291,98.14723128318414,44.71256899076065,74.98502462178058,NA,11.107407131490428,221.76624962387368,105.29165040945158,167.97196361088345,421.24125263270133,169.0354764858072,10.131978354666165,24.182536205625098,73.98996902958062,58.226480005549405,67.05580269687466,66.06982819024373,NA,NA,145.76966164326487,130.0759831106346,NA,NA,NA,NA,NA,NA,5.548483518125081,47.5834527939334,NA,NA,NA,4.701617502092539,NA,43.75889097042748,77.97660874942932,NA,25.09178666337848,76.97835618278589,NA,NA,123.84050936858581,NA,NA,NA,63.11915260772109,NA,NA,NA,NA,NA,NA,52.39946293950118,NA,NA,NA,NA,53.367121644044474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1982,NA,NA,NA,NA,53.169592792367496,NA,NA,NA,26.00373102174361,49.505304916586525,NA,NA,NA,NA,49.505304916586525,74.98502462178058,NA,65.08505150404679,90.03397214564993,41.856639710112454,74.98502462178058,NA,22.372460972804905,162.66268620843732,NA,NA,155.50390628294397,NA,NA,NA,61.158232216660956,NA,68.04296026377291,56.27860611511438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.226480005549405,NA,NA,NA,NA,NA,44.71256899076065,51.43325856626498,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.71256899076065,NA,NA,NA,NA,NA,NA,58.226480005549405,NA,NA,NA,NA,97.12998232753971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1982,164.7847279196384,207.66499070540914,NA,293.30603886691216,39.961410659563036,220.67887764546592,NA,132.15995954461712,NA,NA,NA,35.25594378702769,19.679867335870103,85.99926737121645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4569859423855,28.75495751345375,199.47016801137414,174.36116883328916,3.097460056739919,28.75495751345375,NA,12.099735229030662,NA,NA,NA,NA,17.28767173767084,12.099735229030662,NA,NA,NA,NA,NA,NA,5.548483518125081,NA,NA,NA,NA,0.42080230596842166,NA,NA,NA,NA,17.28767173767084,98.14723128318414,NA,NA,51.43325856626498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1983,83.98764218600557,73.98996902958062,NA,79.97623091558293,54.33621257349151,243.60270492246536,NA,104.26853188400783,40.90813057248226,46.624878510760865,NA,29.67692959290242,41.856639710112454,74.98502462178058,34.320759243489654,49.505304916586525,NA,40.90813057248226,57.25186785239603,22.372460972804905,46.624878510760865,NA,18.366121235271482,82.98329452343022,31.52783669005208,31.52783669005208,63.130647450628814,340.3284793096377,34.320759243489654,23.276064202183026,38.073481675141615,17.28767173767084,50.46853135875865,52.39946293950118,NA,NA,26.918289950392523,26.00373102174361,NA,NA,NA,NA,NA,NA,27.835388866169136,33.38764721999181,NA,NA,NA,16.22210660368489,NA,36.19315472772127,50.46853135875865,NA,18.366121235271482,66.06982819024373,NA,NA,20.574254766436994,NA,NA,NA,27.835388866169136,NA,NA,NA,NA,NA,NA,33.38764721999181,NA,NA,NA,NA,24.182536205625098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1983,110.41927782467117,79.97623091558293,NA,92.05690704467798,49.505304916586525,262.2906636527085,NA,193.64139654846556,53.367121644044474,42.80690406822489,NA,157.36749760445517,155.2534549081345,202.26186618965042,42.80690406822489,53.367121644044474,NA,54.33621257349151,78.97590401193023,39.961410659563036,61.158232216660956,NA,21.471823224548622,131.1176338727068,30.601242431758337,83.98764218600557,81.69619820465375,322.34835621243013,37.132348044405944,39.01651538740197,46.624878510760865,12.099735229030662,73.98996902958062,55.30671431468133,NA,NA,83.98764218600557,25.09178666337848,NA,NA,NA,NA,NA,NA,10.131978354666165,67.05580269687466,NA,NA,NA,17.28767173767084,NA,42.80690406822489,49.505304916586525,NA,23.276064202183026,185.0521009792552,NA,NA,26.00373102174361,NA,NA,NA,29.67692959290242,NA,NA,NA,NA,NA,NA,39.961410659563036,NA,NA,NA,NA,32.456656097917154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1983,74.98502462178058,76.97835618278589,NA,76.97835618278589,28.75495751345375,365.1774812099175,NA,57.25186785239603,26.918289950392523,38.073481675141615,NA,31.52783669005208,16.22210660368489,66.06982819024373,41.856639710112454,32.456656097917154,NA,42.80690406822489,81.97993663445854,33.38764721999181,46.624878510760865,NA,19.4569859423855,67.05580269687466,15.169938224020378,33.38764721999181,75.65969279922084,254.58201477413382,11.107407131490428,19.679867335870103,31.52783669005208,7.317641196551458,91.04498166119461,65.08505150404679,NA,NA,21.471823224548622,16.22210660368489,NA,NA,NA,NA,NA,NA,7.317641196551458,50.46853135875865,NA,NA,NA,7.317641196551458,NA,65.08505150404679,35.25594378702769,NA,3.8834137130023443,52.39946293950118,NA,NA,7.317641196551458,NA,NA,NA,19.679867335870103,NA,NA,NA,NA,NA,NA,41.856639710112454,NA,NA,NA,NA,40.90813057248226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1983,139.47476980459518,95.09809486106829,NA,94.08347183936212,38.073481675141615,401.5669854609552,NA,85.99926737121645,51.43325856626498,56.27860611511438,NA,44.71256899076065,20.574254766436994,60.1796803224936,46.624878510760865,48.54360364429076,NA,57.25186785239603,106.31557986858695,45.66790788223677,59.20242362805565,NA,14.131728824105249,193.64139654846556,25.09178666337848,49.505304916586525,102.9292176616415,257.88342522600277,32.456656097917154,42.80690406822489,46.624878510760865,19.4569859423855,79.97623091558293,61.158232216660956,NA,NA,24.182536205625098,22.372460972804905,NA,NA,NA,NA,NA,NA,31.52783669005208,44.71256899076065,NA,NA,NA,19.679867335870103,NA,43.75889097042748,38.073481675141615,NA,39.01651538740197,50.46853135875865,NA,NA,41.856639710112454,NA,NA,NA,30.601242431758337,NA,NA,NA,NA,NA,NA,40.90813057248226,NA,NA,NA,NA,51.43325856626498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1983,155.2534549081345,251.28409010658564,NA,286.63632294123454,44.720046252022925,315.62659226511676,NA,50.46853135875865,124.8780134454569,80.977578648678,NA,54.33621257349151,34.320759243489654,109.39216897063626,64.10148779006052,53.367121644044474,NA,73.98996902958062,98.14723128318414,55.30671431468133,50.46853135875865,NA,17.28767173767084,90.03397214564993,26.00373102174361,55.30671431468133,225.7616704748973,220.67887764546592,26.00373102174361,35.25594378702769,55.30671431468133,16.22210660368489,213.0795985879595,72.99600295647743,NA,NA,25.09178666337848,21.471823224548622,NA,NA,NA,NA,NA,NA,14.131728824105249,55.30671431468133,NA,NA,NA,23.276064202183026,NA,55.30671431468133,50.46853135875865,NA,30.601242431758337,230.48072813442022,NA,NA,34.320759243489654,NA,NA,NA,49.505304916586525,NA,NA,NA,NA,NA,NA,252.38300867652885,NA,NA,NA,NA,59.20242362805565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1983,84.99296970546494,109.39216897063626,NA,146.82099420404478,40.00740306521458,287.747072067447,NA,47.5834527939334,54.33621257349151,68.04296026377291,NA,42.80690406822489,23.276064202183026,71.01138928453797,49.505304916586525,54.33621257349151,NA,69.03128650716984,85.99926737121645,49.505304916586525,80.977578648678,NA,22.372460972804905,124.8780134454569,20.559834479503266,35.25594378702769,115.19875927987123,187.19643793321023,19.4569859423855,19.4569859423855,69.03128650716984,11.107407131490428,83.98764218600557,66.06982819024373,NA,NA,29.67692959290242,15.169938224020378,NA,NA,NA,NA,NA,NA,2.3485991744131245,62.13806194107018,NA,NA,NA,8.235883006875357,NA,38.073481675141615,56.27860611511438,NA,21.471823224548622,70.0207674052664,NA,NA,19.679867335870103,NA,NA,NA,81.97993663445854,NA,NA,NA,NA,NA,NA,40.90813057248226,NA,NA,NA,NA,63.11915260772109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1983,148.92549748878886,171.16413631232066,NA,221.76624962387368,120.43204922267388,245.79539947845385,NA,366.31033614698526,82.98329452343022,75.98115761811998,NA,302.2182193475364,39.961410659563036,103.24623094720397,114.53544643658998,55.30671431468133,NA,66.06982819024373,108.36584552830911,93.0697398617548,65.08505150404679,NA,NA,121.76763006226635,40.90813057248226,39.961410659563036,139.90322254501942,238.12802788294968,37.132348044405944,54.33621257349151,89.02388709851039,22.372460972804905,96.11360096260005,62.13806194107018,NA,NA,37.132348044405944,78.97590401193023,NA,NA,NA,NA,NA,NA,13.108098515191934,73.98996902958062,NA,NA,NA,35.25594378702769,NA,81.97993663445854,71.01138928453797,NA,63.11915260772109,71.01138928453797,NA,NA,49.505304916586525,NA,NA,NA,72.00313880672653,NA,NA,NA,NA,NA,NA,49.505304916586525,NA,NA,NA,NA,101.20410904033949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1983,187.19643793321023,304.44964054129946,NA,379.92666556288395,50.71190766846809,221.76624962387368,NA,42.80690406822489,61.158232216660956,79.97623091558293,NA,52.39946293950118,29.67692959290242,69.03128650716984,39.01651538740197,78.97590401193023,NA,59.20242362805565,105.29165040945158,52.39946293950118,54.33621257349151,NA,36.19315472772127,142.61938487967836,26.00373102174361,45.66790788223677,300.01626079914587,153.14175586626834,14.131728824105249,27.835388866169136,73.98996902958062,8.235883006875357,164.7847279196384,68.04296026377291,NA,NA,29.67692959290242,19.679867335870103,NA,NA,NA,NA,NA,NA,7.317641196551458,45.66790788223677,NA,NA,NA,8.235883006875357,NA,35.25594378702769,59.20242362805565,NA,31.52783669005208,65.08505150404679,NA,NA,27.835388866169136,NA,NA,NA,57.25186785239603,NA,108.36584552830911,NA,NA,NA,NA,46.624878510760865,NA,NA,NA,NA,235.94101322615174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1983,190.41669474692316,250.18556308891243,NA,231.5719499093439,41.22751033264924,203.3415602948883,NA,46.624878510760865,39.01651538740197,64.10148779006052,NA,30.601242431758337,30.601242431758337,74.98502462178058,53.367121644044474,58.226480005549405,NA,69.03128650716984,100.18430197057575,63.11915260772109,61.158232216660956,NA,18.366121235271482,118.66370934171911,26.00373102174361,41.856639710112454,463.4585924178166,182.90978736069238,3.8834137130023443,21.471823224548622,55.30671431468133,9.174429257831397,74.98502462178058,56.27860611511438,NA,NA,21.471823224548622,13.108098515191934,NA,NA,NA,NA,NA,NA,3.8834137130023443,67.05580269687466,NA,NA,NA,0.9941307501473708,NA,45.66790788223677,66.06982819024373,NA,17.28767173767084,73.98996902958062,NA,NA,12.099735229030662,NA,NA,NA,47.5834527939334,NA,NA,NA,NA,NA,NA,52.39946293950118,NA,NA,NA,NA,70.0207674052664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1983,264.4965547482496,364.04491263307716,NA,357.255556771263,45.90494616958415,153.14175586626834,NA,65.08505150404679,56.27860611511438,54.33621257349151,NA,39.961410659563036,42.80690406822489,84.99296970546494,66.06982819024373,63.11915260772109,NA,68.04296026377291,87.0065256723399,50.46853135875865,77.97660874942932,NA,18.366121235271482,206.58343910292777,55.30671431468133,49.505304916586525,454.52156286731963,207.66499070540914,11.107407131490428,23.276064202183026,65.08505150404679,20.559834479503266,74.98502462178058,105.29165040945158,NA,NA,36.19315472772127,10.131978354666165,NA,NA,NA,NA,NA,NA,4.701617502092539,47.5834527939334,NA,NA,NA,102.22475436957717,NA,156.31018496306407,94.08347183936212,NA,23.276064202183026,89.02388709851039,NA,NA,15.169938224020378,NA,NA,NA,51.43325856626498,NA,NA,NA,NA,NA,NA,48.54360364429076,NA,NA,NA,NA,53.367121644044474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1983,70.0207674052664,68.04296026377291,NA,97.12998232753971,44.227545897069824,127.99472446326781,NA,366.31033614698526,142.61938487967836,123.84050936858581,NA,82.98329452343022,65.08505150404679,108.36584552830911,200.10388872281382,200.10388872281382,NA,199.02560959582783,NA,147.87294070512786,225.03096680858133,NA,20.574254766436994,201.18264162984602,51.43325856626498,50.46853135875865,85.98763830035574,249.0874290619997,29.67692959290242,50.46853135875865,156.31018496306407,20.559834479503266,131.1176338727068,81.97993663445854,NA,NA,49.505304916586525,51.43325856626498,NA,NA,NA,NA,NA,NA,20.574254766436994,144.71894672679812,NA,NA,NA,15.169938224020378,NA,154.19731075685254,179.70015414863425,NA,30.601242431758337,121.76763006226635,NA,NA,40.90813057248226,NA,NA,NA,102.22475436957717,NA,NA,NA,NA,NA,NA,121.76763006226635,NA,NA,NA,NA,108.36584552830911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1983,97.12998232753971,95.09809486106829,NA,92.05690704467798,53.367121644044474,246.89234579019322,NA,242.5069596809717,30.601242431758337,47.5834527939334,NA,38.073481675141615,26.918289950392523,81.97993663445854,53.367121644044474,46.624878510760865,NA,44.71256899076065,71.01138928453797,33.38764721999181,61.158232216660956,NA,19.4569859423855,126.95512581295515,29.67692959290242,39.961410659563036,96.79842079228507,219.59194218283127,29.67692959290242,29.67692959290242,42.80690406822489,19.4569859423855,56.27860611511438,56.27860611511438,NA,NA,26.00373102174361,20.559834479503266,NA,NA,NA,NA,NA,NA,18.366121235271482,45.66790788223677,NA,NA,NA,20.574254766436994,NA,46.624878510760865,98.14723128318414,NA,33.38764721999181,93.0697398617548,NA,NA,23.276064202183026,NA,NA,NA,21.471823224548622,NA,NA,NA,NA,NA,NA,48.54360364429076,NA,NA,NA,NA,29.67692959290242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1984,107.34031371907493,110.41927782467117,NA,106.31557986858695,122.8037132410629,333.57663040111015,NA,56.27860611511438,27.835388866169136,50.46853135875865,NA,29.67692959290242,26.918289950392523,67.05580269687466,38.073481675141615,32.456656097917154,NA,39.01651538740197,80.977578648678,39.01651538740197,62.13806194107018,NA,16.22210660368489,65.08505150404679,18.366121235271482,27.835388866169136,111.13008596911394,1930.4165795642539,13.108098515191934,41.856639710112454,39.01651538740197,7.317641196551458,76.97835618278589,57.25186785239603,NA,NA,26.00373102174361,17.28767173767084,NA,NA,NA,NA,NA,NA,8.235883006875357,66.06982819024373,NA,NA,NA,18.366121235271482,NA,30.601242431758337,49.505304916586525,NA,25.09178666337848,54.33621257349151,NA,NA,15.169938224020378,NA,NA,NA,30.601242431758337,NA,NA,NA,NA,NA,NA,54.33621257349151,NA,NA,NA,NA,26.918289950392523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1984,89.02388709851039,108.36584552830911,NA,149.97866094271194,173.294956007438,314.50742509264495,NA,117.63052947010041,41.856639710112454,61.158232216660956,NA,32.456656097917154,28.75495751345375,66.06982819024373,58.226480005549405,52.39946293950118,NA,53.367121644044474,118.66370934171911,59.20242362805565,144.71894672679812,NA,14.131728824105249,111.44716597070088,20.574254766436994,26.00373102174361,199.8302692460611,540.294842366129,61.158232216660956,21.471823224548622,49.505304916586525,7.317641196551458,81.97993663445854,70.0207674052664,NA,NA,21.471823224548622,16.22210660368489,NA,NA,NA,NA,NA,NA,39.961410659563036,55.30671431468133,NA,NA,NA,13.108098515191934,NA,44.71256899076065,46.624878510760865,NA,25.09178666337848,75.98115761811998,NA,NA,23.276064202183026,NA,NA,NA,26.918289950392523,NA,NA,NA,NA,NA,NA,43.75889097042748,NA,NA,NA,NA,32.456656097917154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1984,115.56639250079382,138.42784124634713,NA,114.53544643658998,48.54360364429076,244.69885202405342,NA,233.7556495983627,45.66790788223677,44.71256899076065,NA,59.20242362805565,37.132348044405944,60.1796803224936,34.320759243489654,50.46853135875865,NA,59.20242362805565,95.09809486106829,45.66790788223677,62.13806194107018,NA,16.22210660368489,27.835388866169136,31.52783669005208,31.52783669005208,80.97994663577269,326.83590232400553,22.372460972804905,26.918289950392523,39.01651538740197,12.099735229030662,70.0207674052664,68.04296026377291,NA,NA,28.75495751345375,19.4569859423855,NA,NA,NA,NA,NA,NA,9.174429257831397,56.27860611511438,NA,NA,NA,8.235883006875357,NA,42.80690406822489,39.01651538740197,NA,20.559834479503266,65.08505150404679,NA,NA,31.52783669005208,NA,NA,NA,26.918289950392523,NA,NA,NA,NA,NA,NA,49.505304916586525,NA,NA,NA,NA,40.90813057248226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1984,90.03397214564993,122.8037132410629,NA,118.66370934171911,37.132348044405944,207.66499070540914,NA,196.87048129250127,28.75495751345375,39.01651538740197,NA,32.456656097917154,32.456656097917154,59.20242362805565,36.19315472772127,39.01651538740197,NA,39.961410659563036,88.01473529139929,38.073481675141615,44.71256899076065,NA,14.131728824105249,79.97623091558293,18.366121235271482,36.19315472772127,130.8037898988438,297.7594113926204,25.09178666337848,21.471823224548622,37.132348044405944,8.235883006875357,67.05580269687466,64.10148779006052,NA,NA,30.601242431758337,16.22210660368489,NA,NA,NA,NA,NA,NA,7.317641196551458,47.5834527939334,NA,NA,NA,14.131728824105249,NA,37.132348044405944,37.132348044405944,NA,21.471823224548622,58.226480005549405,NA,NA,19.679867335870103,NA,NA,NA,29.67692959290242,NA,NA,NA,NA,NA,NA,37.132348044405944,NA,NA,NA,NA,31.52783669005208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1984,74.98502462178058,102.22475436957717,NA,107.34031371907493,33.38764721999181,339.2024068089721,NA,137.38155763495985,47.5834527939334,97.12998232753971,NA,27.835388866169136,17.28767173767084,66.06982819024373,44.71256899076065,42.80690406822489,NA,49.505304916586525,88.01473529139929,32.456656097917154,47.5834527939334,NA,14.131728824105249,93.0697398617548,21.471823224548622,32.456656097917154,87.35206738951774,233.7556495983627,12.099735229030662,19.679867335870103,61.158232216660956,6.421232805765215,68.04296026377291,62.13806194107018,NA,NA,21.471823224548622,12.099735229030662,NA,NA,NA,NA,NA,NA,23.276064202183026,53.367121644044474,NA,NA,NA,11.107407131490428,NA,37.132348044405944,29.67692959290242,NA,15.169938224020378,62.13806194107018,NA,NA,48.54360364429076,NA,NA,NA,28.75495751345375,NA,NA,NA,NA,NA,NA,36.19315472772127,NA,NA,NA,NA,49.505304916586525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1984,127.99472446326781,218.50544504371345,NA,182.90978736069238,28.99204975243079,376.51879576470446,NA,68.04296026377291,77.97660874942932,66.06982819024373,NA,45.66790788223677,22.372460972804905,68.04296026377291,46.624878510760865,39.961410659563036,NA,46.624878510760865,74.98502462178058,42.80690406822489,49.505304916586525,NA,7.317641196551458,91.04498166119461,18.366121235271482,42.80690406822489,254.33980503676443,421.01046070767444,9.174429257831397,19.4569859423855,57.25186785239603,3.097460056739919,76.97835618278589,75.98115761811998,NA,NA,19.4569859423855,15.169938224020378,NA,NA,NA,NA,NA,NA,8.235883006875357,61.158232216660956,NA,NA,NA,16.22210660368489,NA,46.624878510760865,40.90813057248226,NA,19.4569859423855,56.27860611511438,NA,NA,20.574254766436994,NA,NA,NA,26.918289950392523,NA,NA,NA,NA,NA,NA,40.90813057248226,NA,NA,NA,NA,45.66790788223677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1984,265.60006362308985,247.98968947546663,NA,257.88342522600277,58.18813367851475,324.5914971897448,NA,46.624878510760865,51.43325856626498,95.09809486106829,NA,45.66790788223677,26.918289950392523,91.04498166119461,39.961410659563036,53.367121644044474,NA,63.11915260772109,99.16534029655833,43.75889097042748,44.71256899076065,NA,20.574254766436994,147.87294070512786,26.918289950392523,66.06982819024373,246.12715667098618,334.70117134915324,19.679867335870103,23.276064202183026,64.10148779006052,22.372460972804905,78.97590401193023,58.226480005549405,NA,NA,41.856639710112454,21.471823224548622,NA,NA,NA,NA,NA,NA,13.108098515191934,47.5834527939334,NA,NA,NA,13.108098515191934,NA,42.80690406822489,34.320759243489654,NA,26.918289950392523,71.01138928453797,NA,NA,33.38764721999181,NA,NA,NA,35.25594378702769,NA,NA,NA,NA,NA,NA,42.80690406822489,NA,NA,NA,NA,58.226480005549405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1984,208.74700160592747,523.9427920275868,NA,194.71727414786614,54.039405903544385,249.0874290619997,NA,61.158232216660956,62.13806194107018,88.01473529139929,NA,52.39946293950118,37.132348044405944,91.04498166119461,66.06982819024373,72.99600295647743,NA,69.03128650716984,99.16534029655833,58.226480005549405,61.158232216660956,NA,29.67692959290242,186.12401776214688,37.132348044405944,57.25186785239603,485.0853173731924,469.35663313148376,22.372460972804905,34.320759243489654,71.01138928453797,20.559834479503266,85.99926737121645,74.98502462178058,NA,NA,50.46853135875865,27.835388866169136,NA,NA,NA,NA,NA,NA,19.4569859423855,58.226480005549405,NA,NA,NA,19.4569859423855,NA,57.25186785239603,57.25186785239603,NA,36.19315472772127,83.98764218600557,NA,NA,63.11915260772109,NA,NA,NA,33.38764721999181,NA,NA,NA,NA,NA,NA,61.158232216660956,NA,NA,NA,NA,60.1796803224936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1984,283.3061843645087,303.333762708143,NA,321.2272620787753,55.83342534548417,241.41161781880635,NA,45.66790788223677,47.5834527939334,62.13806194107018,NA,397.0030460297585,145.76966164326487,82.98329452343022,42.80690406822489,78.97590401193023,NA,66.06982819024373,103.24623094720397,56.27860611511438,51.43325856626498,NA,20.574254766436994,112.47582738817538,93.0697398617548,406.13515654217144,478.2196377530082,218.50544504371345,19.679867335870103,28.75495751345375,53.367121644044474,6.421232805765215,82.98329452343022,58.226480005549405,NA,NA,193.64139654846556,34.320759243489654,NA,NA,NA,NA,NA,NA,6.421232805765215,51.43325856626498,NA,NA,NA,11.107407131490428,NA,38.073481675141615,54.33621257349151,NA,32.456656097917154,95.09809486106829,NA,NA,30.601242431758337,NA,NA,NA,44.71256899076065,NA,NA,NA,NA,NA,NA,52.39946293950118,NA,NA,NA,NA,73.98996902958062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1984,226.12006708094916,221.76624962387368,NA,9.174429257831397,37.49527931491858,226.12006708094916,NA,32.456656097917154,35.25594378702769,61.158232216660956,NA,52.39946293950118,35.25594378702769,74.98502462178058,44.71256899076065,67.05580269687466,NA,52.39946293950118,79.97623091558293,43.75889097042748,NA,NA,14.131728824105249,80.977578648678,49.505304916586525,39.961410659563036,388.7685916167478,250.18556308891243,13.108098515191934,21.471823224548622,53.367121644044474,26.00373102174361,60.1796803224936,50.46853135875865,NA,NA,28.75495751345375,15.169938224020378,NA,NA,NA,NA,NA,NA,7.317641196551458,48.54360364429076,NA,NA,NA,12.099735229030662,NA,33.38764721999181,80.977578648678,NA,23.276064202183026,71.01138928453797,NA,NA,16.22210660368489,NA,NA,NA,62.13806194107018,NA,NA,NA,NA,NA,NA,62.13806194107018,NA,NA,NA,NA,51.43325856626498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1984,114.53544643658998,147.87294070512786,NA,153.14175586626834,35.803023334546644,275.54831136318967,NA,103.24623094720397,27.835388866169136,53.367121644044474,NA,29.67692959290242,27.835388866169136,81.97993663445854,37.132348044405944,64.10148779006052,NA,42.80690406822489,74.98502462178058,37.132348044405944,72.00313880672653,NA,20.559834479503266,87.0065256723399,29.67692959290242,33.38764721999181,124.6219761303836,159.48385757291555,14.131728824105249,24.182536205625098,43.75889097042748,21.471823224548622,63.11915260772109,49.505304916586525,NA,NA,33.38764721999181,20.559834479503266,NA,NA,NA,NA,NA,NA,8.235883006875357,84.99296970546494,NA,NA,NA,7.317641196551458,NA,34.320759243489654,57.25186785239603,NA,22.372460972804905,106.31557986858695,NA,NA,11.107407131490428,NA,NA,NA,34.320759243489654,NA,NA,NA,NA,NA,NA,65.08505150404679,NA,NA,NA,NA,46.624878510760865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1984,147.87294070512786,185.0521009792552,NA,206.58343910292777,49.505304916586525,127.99472446326781,NA,412.99526049174256,39.961410659563036,48.54360364429076,NA,37.132348044405944,22.372460972804905,49.505304916586525,35.25594378702769,39.01651538740197,NA,39.961410659563036,57.25186785239603,34.320759243489654,45.66790788223677,NA,19.4569859423855,67.05580269687466,19.4569859423855,28.75495751345375,191.92508360481892,206.58343910292777,34.320759243489654,32.456656097917154,42.80690406822489,15.169938224020378,46.624878510760865,53.367121644044474,NA,NA,36.19315472772127,17.28767173767084,NA,NA,NA,NA,NA,NA,2.3485991744131245,49.505304916586525,NA,NA,NA,15.169938224020378,NA,35.25594378702769,43.75889097042748,NA,21.471823224548622,70.0207674052664,NA,NA,37.132348044405944,NA,NA,NA,21.471823224548622,NA,NA,NA,NA,NA,NA,50.46853135875865,NA,NA,NA,NA,31.52783669005208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1985,163.72342685190762,233.7556495983627,NA,315.62659226511676,40.90813057248226,330.2048644400916,NA,90.03397214564993,32.456656097917154,49.505304916586525,NA,28.75495751345375,14.131728824105249,72.00313880672653,32.456656097917154,39.961410659563036,NA,42.80690406822489,65.08505150404679,38.073481675141615,43.75889097042748,NA,19.4569859423855,49.505304916586525,26.918289950392523,32.456656097917154,98.84417555448456,164.7847279196384,13.108098515191934,20.574254766436994,47.5834527939334,14.131728824105249,57.25186785239603,58.226480005549405,NA,NA,15.169938224020378,14.131728824105249,NA,NA,NA,NA,NA,NA,8.235883006875357,48.54360364429076,NA,NA,NA,10.131978354666165,NA,31.52783669005208,38.073481675141615,NA,20.559834479503266,60.1796803224936,NA,NA,19.679867335870103,NA,NA,NA,23.276064202183026,NA,NA,NA,NA,NA,NA,41.856639710112454,NA,NA,NA,NA,35.25594378702769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1985,154.19731075685254,158.4253895542692,NA,210.91239334516692,73.98996902958062,215.24860188276955,NA,93.0697398617548,26.918289950392523,44.71256899076065,NA,29.67692959290242,15.169938224020378,63.11915260772109,31.52783669005208,46.624878510760865,NA,33.38764721999181,72.99600295647743,26.00373102174361,46.624878510760865,NA,15.169938224020378,67.05580269687466,17.28767173767084,25.09178666337848,146.80629372885886,163.72342685190762,14.131728824105249,20.574254766436994,39.961410659563036,10.131978354666165,48.54360364429076,83.98764218600557,NA,NA,18.366121235271482,16.22210660368489,NA,NA,NA,NA,NA,NA,3.8834137130023443,49.505304916586525,NA,NA,NA,3.097460056739919,NA,27.835388866169136,41.856639710112454,NA,23.276064202183026,64.10148779006052,NA,NA,13.108098515191934,NA,NA,NA,22.372460972804905,NA,NA,NA,NA,NA,NA,46.624878510760865,NA,NA,NA,NA,25.09178666337848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
